,Symbol,Name,Industry,IndustryCode
425,ACT,Enact Holdings Inc,보험,553010
426,LSXMA,Liberty Media Corp Series A,미디어 및 출판,533020
427,MTSI,MACOM Technology Solutions Holdings Inc,반도체 및 반도체 장비,571010
428,GT,Goodyear Tire & Rubber Co,자동차 및 자동차 부품,531010
429,PTON,Peloton Interactive Inc Class A,레저 상품,532050
430,DNLI,Denali Therapeutics Inc,생명과학 및 메디컬 리서치,562020
431,NTNX,Nutanix Inc Class A,소프트웨어 및 IT서비스,572010
432,WIX,Wix.Com Ltd,소프트웨어 및 IT서비스,572010
433,ALKS,Alkermes Plc,생명과학 및 메디컬 리서치,562020
434,PGNY,Progyny Inc,헬스케어 업체 및 서비스,561020
435,VIRT,Virtu Financial Inc Class A,투자은행 및 서비스,551020
436,UMPQ,Umpqua Holdings Corp,은행,551010
437,ZLAB,Zai Lab Ltd ADR,제약,562010
438,HLNE,Hamilton Lane Inc Class A,투자은행 및 서비스,551020
439,OLLI,Ollie's Bargain Outlet Holdings Inc,다양한 소매업,534020
440,ICUI,ICU Medical Inc,헬스케어 장비 및 용품,561010
441,GO,Grocery Outlet Holding Corp,식품 및 약품소매,543010
442,LANC,Lancaster Colony Corp,식품 및 담배,541020
443,ZD,Ziff Davis Inc,소프트웨어 및 IT서비스,572010
444,NARI,Inari Medical Inc,헬스케어 장비 및 용품,561010
445,BECN,Beacon Roofing Supply Inc,주택건설,532030
446,BEAM,Beam Therapeutics Inc,생명과학 및 메디컬 리서치,562020
447,ASO,Academy Sports and Outdoors Inc,전문품 상점,534030
448,PECO,Phillips Edison & Co Inc,주택 및 상업용 리츠,601020
449,SLM,SLM Corp,은행,551010
450,AY,Atlantica Sustainable Infrastructure PLC,전기 유틸리티,591010
451,INDB,Independent Bank Corp (Massachusetts),은행,551010
452,MANT,ManTech International Corp Class A,소프트웨어 및 IT서비스,572010
453,PRVA,Privia Health Group Inc,헬스케어 업체 및 서비스,561020
454,DUOL,Duolingo Inc Class A,소프트웨어 및 IT서비스,572010
455,AMED,Amedisys Inc,헬스케어 업체 및 서비스,561020
456,WING,Wingstop Inc,호텔 및 엔터테인먼트,533010
457,SRAD,Sportradar Group AG Class A,소프트웨어 및 IT서비스,572010
458,CVBF,CVB Financial Corp,은행,551010
459,APPF,Appfolio Inc Class A,소프트웨어 및 IT서비스,572010
460,UCBI,United Community Banks Inc,은행,551010
461,BPMC,Blueprint Medicines Corp,생명과학 및 메디컬 리서치,562020
462,RPD,Rapid7 Inc,소프트웨어 및 IT서비스,572010
463,EBC,Eastern Bankshares Inc,은행,551010
464,BANF,BancFirst Corp,은행,551010
465,NCNO,nCino Inc,소프트웨어 및 IT서비스,572010
466,TRIP,Tripadvisor Inc,호텔 및 엔터테인먼트,533010
467,FCFS,Firstcash Holdings Inc,은행,551010
468,APPN,Appian Corp Class A,소프트웨어 및 IT서비스,572010
469,BRP,BRP Group Inc Class A,보험,553010
470,SMCI,Super Micro Computer Inc,"컴퓨터, 전화 및 가전제품",571060
471,PTCT,PTC Therapeutics Inc,생명과학 및 메디컬 리서치,562020
472,DIOD,Diodes Inc,반도체 및 반도체 장비,571010
473,ALRM,Alarm.com Holdings Inc,소프트웨어 및 IT서비스,572010
474,SBRA,Sabra Health Care REIT Inc,주택 및 상업용 리츠,601020
475,LBTYA,Liberty Global PLC Class A,통신 서비스,574010
476,BHF,Brighthouse Financial Inc,보험,553010
477,MSTR,Microstrategy Inc Class A,소프트웨어 및 IT서비스,572010
478,AEIS,Advanced Energy Industries Inc,"건설장비 및 대형차, 기차, 배",521020
479,LAZR,Luminar Technologies Inc Class A,자동차 및 자동차 부품,531010
480,CCXI,ChemoCentryx Inc,제약,562010
481,NWS,News Corp Class B,미디어 및 출판,533020
482,STNE,StoneCo Ltd Class A,핀테크,573010
483,VICR,Vicor Corp,"건설장비 및 대형차, 기차, 배",521020
484,VIAV,Viavi Solutions Inc,커뮤니케이션 및 네트워킹,571020
485,AXNX,Axonics Inc,헬스케어 장비 및 용품,561010
486,KNBE,Knowbe4 Inc Class A,소프트웨어 및 IT서비스,572010
487,VC,Visteon Corp,자동차 및 자동차 부품,531010
488,ABCL,Abcellera Biologics Inc,생명과학 및 메디컬 리서치,562020
489,PAAS,Pan American Silver Corp,메탈&마이닝,512010
490,ABCM,Abcam PLC ADR,제약,562010
491,ABCB,Ameris Bancorp,은행,551010
492,MMYT,MakeMyTrip Ltd,호텔 및 엔터테인먼트,533010
493,FRHC,Freedom Holding Corp,투자은행 및 서비스,551020
494,FHB,First Hawaiian Inc,은행,551010
495,PACW,PacWest Bancorp,은행,551010
496,AMBA,Ambarella Inc,반도체 및 반도체 장비,571010
497,MMSI,Merit Medical Systems Inc,헬스케어 장비 및 용품,561010
498,SMTC,Semtech Corp,반도체 및 반도체 장비,571010
499,SPT,Sprout Social Inc Class A,소프트웨어 및 IT서비스,572010
500,GLPG,Galapagos NV ADR,생명과학 및 메디컬 리서치,562020
501,LIVN,LivaNova PLC,헬스케어 장비 및 용품,561010
502,FOCS,Focus Financial Partners Inc Class A,투자은행 및 서비스,551020
503,PCH,Potlatchdeltic Corp,주택 및 상업용 리츠,601020
504,RARE,Ultragenyx Pharmaceutical Inc,생명과학 및 메디컬 리서치,562020
505,DORM,Dorman Products Inc,자동차 및 자동차 부품,531010
506,OTTR,Otter Tail Corp,전기 유틸리티,591010
507,PPBI,Pacific Premier Bancorp Inc,은행,551010
508,ESGR,Enstar Group Ltd,보험,553010
509,FOLD,Amicus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
510,NSIT,Insight Enterprises Inc,"컴퓨터, 전화 및 가전제품",571060
511,ONEM,1Life Healthcare Inc,헬스케어 업체 및 서비스,561020
512,CATY,Cathay General Bancorp,은행,551010
513,SMPL,Simply Good Foods Co,식품 및 담배,541020
514,SFM,Sprouts Farmers Market Inc,식품 및 약품소매,543010
515,ARRY,Array Technologies Inc,재생에너지,502010
516,AAON,Aaon Inc,"건설장비 및 대형차, 기차, 배",521020
517,VRNS,Varonis Systems Inc,소프트웨어 및 IT서비스,572010
518,STEP,StepStone Group Inc Class A,투자은행 및 서비스,551020
519,COOP,Mr Cooper Group Inc,은행,551010
520,PEGA,Pegasystems Inc,소프트웨어 및 IT서비스,572010
521,HELE,Helen of Troy Ltd,가정용품,532040
522,TNDM,Tandem Diabetes Care Inc,헬스케어 장비 및 용품,561010
523,PTEN,Patterson-UTI Energy Inc,오일 및 가스 장비 및 서비스,501030
524,VIR,Vir Biotechnology Inc,생명과학 및 메디컬 리서치,562020
525,AUR,Aurora Innovation Inc Class A,소프트웨어 및 IT서비스,572010
526,SFNC,Simmons First National Corp Class A,은행,551010
527,PZZA,Papa John's International Inc,호텔 및 엔터테인먼트,533010
528,WSFS,WSFS Financial Corp,은행,551010
529,TCBI,Texas Capital Bancshares Inc,은행,551010
530,VRNT,Verint Systems Inc,소프트웨어 및 IT서비스,572010
531,MXL,Maxlinear Inc,반도체 및 반도체 장비,571010
532,JAMF,Jamf Holding Corp,소프트웨어 및 IT서비스,572010
533,SGRY,Surgery Partners Inc,헬스케어 업체 및 서비스,561020
534,OPEN,Opendoor Technologies Inc Class A,부동산 운영 관리,601010
535,TWNK,Hostess Brands Inc Class A,식품 및 담배,541020
536,PSEC,Prospect Capital Corp,다양한 금융서비스,555010
537,RMBS,Rambus Inc,반도체 및 반도체 장비,571010
538,NWE,NorthWestern Corp,전기 유틸리티,591010
539,ENVX,Enovix Corp,"건설장비 및 대형차, 기차, 배",521020
540,NVMI,Nova Ltd,반도체 및 반도체 장비,571010
541,SSRM,SSR Mining Inc,메탈&마이닝,512010
542,MGEE,MGE Energy Inc,전기 유틸리티,591010
543,GLNG,Golar LNG Ltd,오일 및 가스 장비 및 서비스,501030
544,INSM,Insmed Inc,생명과학 및 메디컬 리서치,562020
545,IBTX,Independent Bank Group Inc,은행,551010
546,BLKB,Blackbaud Inc,소프트웨어 및 IT서비스,572010
547,ARLP,Alliance Resource Partners Units,석탄,501010
548,FLNC,Fluence Energy Inc Class A,"건설장비 및 대형차, 기차, 배",521020
549,CVT,Cvent Holding Corp,소프트웨어 및 IT서비스,572010
550,ULCC,Frontier Group Holdings Inc,운송업,524060
551,JJSF,J & J Snack Foods Corp,식품 및 담배,541020
552,SANM,Sanmina Corp,반도체 및 반도체 장비,571010
553,CRVL,CorVel Corp,헬스케어 업체 및 서비스,561020
554,IQ,iQIYI Inc ADR Class A,소프트웨어 및 IT서비스,572010
555,TRUP,Trupanion Inc,보험,553010
556,PRFT,Perficient Inc,소프트웨어 및 IT서비스,572010
557,HLIO,Helios Technologies Inc,"건설장비 및 대형차, 기차, 배",521020
558,HUBG,Hub Group Inc Class A,화물 및 물류 서비스,524050
559,FULT,Fulton Financial Corp,은행,551010
560,MRCY,Mercury Systems Inc,우주항공 및 국방,521010
561,XRX,Xerox Holdings Corp,사무기기,571050
562,ACIW,ACI Worldwide Inc,핀테크,573010
563,CORT,Corcept Therapeutics Inc,제약,562010
564,FATE,Fate Therapeutics Inc,생명과학 및 메디컬 리서치,562020
565,LESL,Leslie's Inc,전문품 상점,534030
566,VSAT,Viasat Inc,커뮤니케이션 및 네트워킹,571020
567,PAGP,Plains GP Holdings LP Class A,오일 및 가스 장비 및 서비스,501030
568,FLYW,Flywire Corp,전문 및 상업 서비스,522030
569,CVET,Covetrus Inc,헬스케어 장비 및 용품,561010
570,EYE,National Vision Holdings Inc,전문품 상점,534030
571,NVAX,Novavax Inc,생명과학 및 메디컬 리서치,562020
572,CSIQ,Canadian Solar Inc,재생에너지,502010
573,FWRD,Forward Air Corp,화물 및 물류 서비스,524050
574,PDCO,Patterson Companies Inc,헬스케어 장비 및 용품,561010
575,AHCO,Adapthealth Corp,헬스케어 장비 및 용품,561010
576,NKLA,Nikola Corp,자동차 및 자동차 부품,531010
577,IBOC,International Bancshares Corp,은행,551010
578,WDFC,WD-40 Co,"개인, 가정 용품 및 서비스",542010
579,PFHC,ProFrac Holding Corp Class A,오일 및 가스 장비 및 서비스,501030
580,AAWW,Atlas Air Worldwide Holdings Inc,화물 및 물류 서비스,524050
581,INMD,Inmode Ltd,헬스케어 장비 및 용품,561010
582,JBLU,JetBlue Airways Corp,운송업,524060
583,RKLB,Rocket Lab USA Inc Class A,우주항공 및 국방,521010
584,ACAD,ACADIA Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
585,AIMC,Altra Industrial Motion Corp,"건설장비 및 대형차, 기차, 배",521020
586,ALHC,Alignment Healthcare Inc,헬스케어 업체 및 서비스,561020
587,KLIC,Kulicke and Soffa Industries Inc,반도체 및 반도체 장비,571010
588,EVGO,EVgo Inc Class A,전기 유틸리티,591010
589,CCOI,Cogent Communications Holdings Inc,통신 서비스,574010
590,WERN,Werner Enterprises Inc,화물 및 물류 서비스,524050
591,TTEC,TTEC Holdings Inc,소프트웨어 및 IT서비스,572010
592,CD,Chindata Group Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
593,WIRE,Encore Wire Corp,"건설장비 및 대형차, 기차, 배",521020
594,SITM,SiTime Corp,반도체 및 반도체 장비,571010
595,HRMY,Harmony Biosciences Holdings Inc,제약,562010
596,IPAR,Inter Parfums Inc,"개인, 가정 용품 및 서비스",542010
597,LOPE,Grand Canyon Education Inc,교육서비스,631010
598,TIGO,Millicom International Cellular SA,통신 서비스,574010
599,ROIV,Roivant Sciences Ltd,생명과학 및 메디컬 리서치,562020
600,PLXS,Plexus Corp,반도체 및 반도체 장비,571010
601,MEOH,Methanex Corp,화학,511010
602,MLCO,Melco Resorts & Entertainment Ltd ADR,호텔 및 엔터테인먼트,533010
603,AUB,Atlantic Union Bankshares Corp,은행,551010
604,AMEH,Apollo Medical Holdings Inc,헬스케어 업체 및 서비스,561020
605,SIMO,Silicon Motion Technology Corp ADR,반도체 및 반도체 장비,571010
606,BCRX,BioCryst Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
607,PCRX,Pacira Biosciences Inc,제약,562010
608,SHOO,Steven Madden Ltd,섬유 및 의류,532020
609,CVLT,Commvault Systems Inc,소프트웨어 및 IT서비스,572010
610,EQRX,EQRx Inc,생명과학 및 메디컬 리서치,562020
611,TWST,Twist Bioscience Corp,제약,562010
612,FORM,FormFactor Inc,반도체 및 반도체 장비,571010
613,NUVA,NuVasive Inc,헬스케어 장비 및 용품,561010
614,SBLK,Star Bulk Carriers Corp,화물 및 물류 서비스,524050
615,LFST,Lifestance Health Group Inc,헬스케어 업체 및 서비스,561020
616,CERT,Certara Inc,소프트웨어 및 IT서비스,572010
617,AVAV,AeroVironment Inc,우주항공 및 국방,521010
618,NUTX,Nutex Health Inc,헬스케어 장비 및 용품,561010
619,VRRM,Verra Mobility Corp Class A,전문 및 상업 서비스,522030
620,FRME,First Merchants Corp,은행,551010
621,IOSP,Innospec Inc,화학,511010
622,SAGE,SAGE Therapeutics Inc,생명과학 및 메디컬 리서치,562020
623,HPK,Highpeak Energy Inc,오일 및 가스 장비 및 서비스,501030
624,GSHD,Goosehead Insurance Inc Class A,보험,553010
625,COLB,Columbia Banking System Inc,은행,551010
626,MNTK,Montauk Renewables Inc,전기 유틸리티,591010
627,UPST,Upstart Holdings Inc,은행,551010
628,ANGI,Angi Inc Class A,소프트웨어 및 IT서비스,572010
629,GDRX,Goodrx Holdings Inc Class A,소프트웨어 및 IT서비스,572010
630,MGPI,MGP Ingredients Inc,음료,541010
631,SABR,Sabre Corp,소프트웨어 및 IT서비스,572010
632,CVCO,Cavco Industries Inc,주택건설,532030
633,CSQ,Calamos Strategic Total Return Closed Fund,다양한 금융서비스,555010
634,EVCM,EverCommerce Inc,소프트웨어 및 IT서비스,572010
635,CBRL,Cracker Barrel Old Country Store Inc,호텔 및 엔터테인먼트,533010
636,OZON,Ozon Holdings PLC ADR,다양한 소매업,534020
637,ACLS,Axcelis Technologies Inc,반도체 및 반도체 장비,571010
638,PI,Impinj Inc,반도체 및 반도체 장비,571010
639,LGIH,LGI Homes Inc,주택건설,532030
640,CALM,Cal-Maine Foods Inc,식품 및 담배,541020
641,EXPI,eXp World Holdings Inc,부동산 운영 관리,601010
642,ARVN,Arvinas Inc,생명과학 및 메디컬 리서치,562020
643,CLBK,Columbia Financial Inc,은행,551010
644,MLKN,MillerKnoll Inc,전문 및 상업 서비스,522030
645,BLDP,Ballard Power Systems Inc,재생에너지,502010
646,NAVI,Navient Corp,은행,551010
647,UNIT,Uniti Group Inc,주택 및 상업용 리츠,601020
648,UPWK,Upwork Inc,전문 및 상업 서비스,522030
649,FROG,Jfrog Ltd,소프트웨어 및 IT서비스,572010
650,NTCT,Netscout Systems Inc,소프트웨어 및 IT서비스,572010
651,GBDC,Golub Capital Bdc Inc,투자은행 및 서비스,551020
652,ITRI,Itron Inc,"건설장비 및 대형차, 기차, 배",521020
653,CARG,CarGurus Inc Class A,소프트웨어 및 IT서비스,572010
654,APPS,Digital Turbine Inc,소프트웨어 및 IT서비스,572010
655,ZG,Zillow Group Inc Class A,부동산 운영 관리,601010
656,ATRC,AtriCure Inc,헬스케어 장비 및 용품,561010
657,ATSG,Air Transport Services Group Inc,화물 및 물류 서비스,524050
658,FA,First Advantage Corp,전문 및 상업 서비스,522030
659,XENE,Xenon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
660,OMAB,Grupo Aeroportuario del Centro Norte SAB de CV ADR Series B,운송 인프라,524070
661,PAYO,Payoneer Global Inc,전문 및 상업 서비스,522030
662,DSEY,Diversey Holdings Ltd,화학,511010
663,GPRE,Green Plains Inc,재생에너지,502010
664,HCM,HUTCHMED (China) Ltd ADR,제약,562010
665,FRPT,Freshpet Inc,식품 및 담배,541020
666,COMM,CommScope Holding Company Inc,커뮤니케이션 및 네트워킹,571020
667,WAFD,Washington Federal Inc,은행,551010
668,QFIN,360 DigiTech Inc ADR,은행,551010
669,IMCR,Immunocore Holdings PLC ADR,생명과학 및 메디컬 리서치,562020
670,CRDO,Credo Technology Group Holding Ltd,반도체 및 반도체 장비,571010
671,NEOG,Neogen Corp,헬스케어 장비 및 용품,561010
672,LBRDA,Liberty Broadband Corp Series A,미디어 및 출판,533020
673,ROIC,Retail Opportunity Investments Corp,주택 및 상업용 리츠,601020
674,TOWN,Towne Bank,은행,551010
675,LZ,LegalZoom.com Inc,소프트웨어 및 IT서비스,572010
676,FFBC,First Financial Bancorp,은행,551010
677,XPEL,Xpel Inc,자동차 및 자동차 부품,531010
678,RUSHA,Rush Enterprises Inc Class A,전문품 상점,534030
679,ARCB,ArcBest Corp,화물 및 물류 서비스,524050
680,THRM,Gentherm Inc,자동차 및 자동차 부품,531010
681,HAIN,Hain Celestial Group Inc,식품 및 담배,541020
682,ASTS,AST SpaceMobile Inc Class A,통신 서비스,574010
683,PRGS,Progress Software Corp,소프트웨어 및 IT서비스,572010
684,VCSA,Vacasa Inc Class A,소프트웨어 및 IT서비스,572010
685,STER,Sterling Check Corp,전문 및 상업 서비스,522030
686,ALLO,Allogene Therapeutics Inc,생명과학 및 메디컬 리서치,562020
687,GOGO,Gogo Inc,통신 서비스,574010
688,NVEE,NV5 Global Inc,건설 및 엔지니어링,522010
689,BANR,Banner Corp,은행,551010
690,PTVE,Pactiv Evergreen Inc,용기 및 포장,513020
691,XMTR,Xometry Inc Class A,소프트웨어 및 IT서비스,572010
692,SRNG,Soaring Eagle Acquisition Corp Class A,기타 금융업,556010
693,DH,Definitive Healthcare Corp Class A,소프트웨어 및 IT서비스,572010
694,OTLY,Oatly Group AB ADR,식품 및 담배,541020
695,CSWI,CSW Industrials Inc,화학,511010
696,SONO,Sonos Inc,"컴퓨터, 전화 및 가전제품",571060
697,SBCF,Seacoast Banking Corporation of Florida,은행,551010
698,UDMY,Udemy Inc,소프트웨어 및 IT서비스,572010
699,TLRY,Tilray Brands Inc,제약,562010
700,GOGL,Golden Ocean Group Ltd,화물 및 물류 서비스,524050
701,WSBC,WesBanco Inc,은행,551010
702,CDEV,Centennial Resource Development Inc Class A,오일 및 가스,501020
703,GRFS,Grifols SA ADR Class B,제약,562010
704,TLND,Talend SA ADR,소프트웨어 및 IT서비스,572010
705,OLK,Olink Holding AB (publ) ADR,사무기기,571050
706,MGRC,McGrath RentCorp,전문 및 상업 서비스,522030
707,RLAY,Relay Therapeutics Inc,생명과학 및 메디컬 리서치,562020
708,URBN,Urban Outfitters Inc,전문품 상점,534030
709,FTDR,Frontdoor Inc,"개인, 가정 용품 및 서비스",542010
710,VERV,Verve Therapeutics Inc,생명과학 및 메디컬 리서치,562020
711,PLAY,Dave & Buster's Entertainment Inc,호텔 및 엔터테인먼트,533010
712,STGW,Stagwell Inc Class A,미디어 및 출판,533020
713,SGML,Sigma Lithium Corp,메탈&마이닝,512010
714,BYND,Beyond Meat Inc,식품 및 담배,541020
715,PSMT,PriceSmart Inc,다양한 소매업,534020
716,TRMK,Trustmark Corp,은행,551010
717,DNUT,Krispy Kreme Inc,호텔 및 엔터테인먼트,533010
718,SYBT,Stock Yards Bancorp Inc,은행,551010
719,VERX,Vertex Inc Class A,소프트웨어 및 IT서비스,572010
720,TTGT,TechTarget Inc,소프트웨어 및 IT서비스,572010
721,GTXAP,GARRETT MOTION Pref Shs,자동차 및 자동차 부품,531010
722,BLMN,Bloomin' Brands Inc,호텔 및 엔터테인먼트,533010
